,open,high,low,close,volume,year
0,0.05035429270933875,0.0466857156351099,0.043518473445942646,0.04567648827420323,0.13025125879111413,2015
1,0.043056569128275185,0.04009729142560278,0.03879667039867593,0.03826819001803966,0.1647447479653216,2015
2,0.03893688646154572,0.03721633173542402,0.036898213503383154,0.03829224293445582,0.16945026694537968,2015
3,0.040490595352997955,0.0390346423595532,0.041924256437715995,0.04187612748045699,0.08947650062031448,2015
4,0.04526942724640412,0.04836233971709922,0.046804264226257136,0.051834034876728774,0.1494264015554627,2015
5,0.05336754631700372,0.05095992632299809,0.05047948206201622,0.05212266987372216,0.13059514884207515,2015
6,0.05320275901033453,0.04949583205421873,0.047047656135910026,0.045484064942874325,0.11918856615900386,2015
7,0.0504484568845783,0.04989727725694856,0.047315387236528256,0.047817197835237524,0.17348087138868207,2015
8,0.04482214741401638,0.044442345384560905,0.0463174804069513,0.04680697534576067,0.11702759324112125,2015
9,0.047082087619765095,0.043426925165891334,0.041839069269337475,0.03963920625375822,0.1514480634068344,2015
10,0.040090397608229994,0.03757054809077384,0.03828554738840481,0.037642814191220675,0.2090344607198046,2015
11,0.041997222156830466,0.040845160223864724,0.04144964221389283,0.04420926037282019,0.11996403942238276,2015
12,0.04461027801972742,0.04578836753489032,0.04575767901474956,0.046205652435357736,0.1158425448818805,2015
13,0.04769415475882202,0.049118001275178874,0.04928686170471694,0.053060733613950695,0.1320934128561605,2015
14,0.05249652769603805,0.052140647507497556,0.05369225526943486,0.05445580276608536,0.1092710240035461,2015
15,0.055886438004661115,0.05358726710274639,0.05678333252202697,0.054744437763078746,0.13775441717374207,2015
16,0.05277902022175665,0.04914161569886891,0.04760745752811177,0.045219482862297045,0.2621260192972022,2015
17,0.0650321335248005,0.06246015066002317,0.06289246945431534,0.06006013229104029,0.4205978874984802,2015
18,0.06196002730761083,0.06498689399485205,0.06350094922844765,0.06869512928442573,0.22747236582129166,2015
19,0.0668565644200664,0.06689966231374125,0.06664070486297033,0.06450992182802162,0.22532145064380404,2015
20,0.06603262788672051,0.0649396651474721,0.06476658715864284,0.06804570054119058,0.15993100632894286,2015
21,0.06709197485816523,0.06475074975795217,0.0684904833763326,0.06809380637402285,0.12623912933674528,2015
22,0.06709197485816523,0.06810399792193075,0.0701917928248065,0.07028262176788935,0.1829995063146765,2015
23,0.07067021351726735,0.067442794058611,0.07248211069464053,0.07119663259170173,0.09613904856291075,2015
24,0.07067021351726735,0.06749002290599096,0.07053497541741713,0.0687672880336741,0.10068486706154395,2015
25,0.06720968007721465,0.0665218315347014,0.07048629703548656,0.07066746843054716,0.08569080262256312,2015
26,0.07102332917441559,0.07197676340708906,0.0746969770724821,0.07619963920625372,0.15765674919922051,2015
27,0.07714400056498508,0.07851795876921622,0.08039234775836049,0.08307877330126273,0.19362084749253683,2015
28,0.08488900397843643,0.08456325123385364,0.08786447938470524,0.08687913409500897,0.19646188366355188,2015
29,0.08776101132324207,0.08409096276005387,0.08805919291242761,0.08837041491280817,0.13357455598749363,2015
30,0.08825537324324959,0.08786927055045221,0.09115027016501973,0.09017438364401681,0.1612175784100165,2015
31,0.08857317733468303,0.08763312631355233,0.0924402472861802,0.09230306674684302,0.10437416826362478,2015
32,0.09058593658042799,0.08822348690580209,0.09458209609112597,0.09166566446181595,0.08093612803167953,2015
33,0.09091551119376637,0.08933336481923157,0.09390059874409776,0.09417919422730003,0.11700216406090255,2015
34,0.09421125732714994,0.09759841311072806,0.09781920848950978,0.10260974143114848,0.1855656682695486,2015
35,0.10108524211963563,0.09901527853212741,0.10149442632526892,0.10061334936861088,0.18013062847541858,2015
36,0.09783657807387183,0.09429239379412943,0.0941439906537507,0.0924834636199639,0.19720050967436023,2015
37,0.0913039384166294,0.09256854086476021,0.09039575524509566,0.09639206253758265,0.2487990619051213,2015
38,0.09416417523953016,0.09186010815406051,0.09436304337243831,0.09168971737823212,0.15767648802058992,2015
39,0.09239859695378896,0.09117528986705078,0.09450907851823007,0.09320505111244737,0.11435074322281219,2015
40,0.0917159066833024,0.08938059366661158,0.09399795550795895,0.09385447985568252,0.08234907401767892,2015
41,0.09204548129664072,0.08947505136137154,0.09455775690016063,0.09188214070956102,0.06320499164753066,2015
42,0.09082134701852687,0.08756228304248234,0.08832692401304584,0.08675886951292844,0.1405627617973637,2015
43,0.09039760822994894,0.08902637731126176,0.08954388356131046,0.08721587492483462,0.19138038698536736,2015
44,0.08936180230231408,0.08949866578506152,0.08662318064547533,0.08851473241130486,0.24021047379776833,2015
45,0.08571294051178233,0.0839492762179139,0.0835564425838485,0.08218881539386652,0.17897404124908756,2015
46,0.08180512723934183,0.0781637424138664,0.0794431193107141,0.07672880336740828,0.1792305182984913,2015
47,0.0760611125497305,0.07847072992183626,0.07827483814438005,0.08204449789536983,0.11517894569218012,2015
48,0.08098119070599594,0.07963988003872766,0.08058706128608287,0.07997594708358385,0.12596374460700754,2015
49,0.07975705642788203,0.0785888020402862,0.08129289782407637,0.08324714371617559,0.07630389888135203,2015
50,0.08451234727747833,0.08418542045481378,0.08805919291242761,0.08827420324714369,0.12346042563049939,2015
51,0.08710186209656537,0.0885304744137719,0.08981161466192863,0.09171377029464822,0.16781235567290395,2015
52,0.09122154476329483,0.08873143315937379,0.09231855133135378,0.08936861094407694,0.10723103035607842,2015
53,0.0900444925728007,0.0867357782133327,0.08686657255512828,0.08553217077570657,0.17847147796966675,2015
54,0.08738435462228397,0.08543698491038323,0.090176702526408,0.08868310282621766,0.08201721216507327,2015
